"","All.obs","GIG","MarineRegion","Cat","physChemCatCW","physChemCatTW","ICcode.TRAC","ICcodeTW","ICtypeTW","ICcodeCW","ICtypeCW","Country","RBD","NatType","physChemQECode","physChemQE","physChemText","Note1_PhysChemText","physChemGMBoundary","SumMetric","Note2_Season","ValueStd","ValueUpStd","UnitUsed","Note3_stdUnits","RangeRep","ReasonRange","SalinityRange","Salinity1","Salinity2","DepthZone","Comment","cfMS","Ver","Ver.r"
"570",11279,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T06","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.006,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"571",11280,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T06","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.102,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"572",11281,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T06","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.051,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"573",11282,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T06","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,23.547,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"574",11283,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T06","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,11.774,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"575",11284,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T10","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.054,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"576",11285,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T10","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.012,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"577",11286,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T10","ALL",NA,NA,"Nitrite as N","Nitratos",NA,"AA-EQS",NA,0.108,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"578",11287,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T10","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,16.421,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"579",11288,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T11","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.064,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"580",11289,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T11","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.032,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"581",11290,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T11","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.013,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"582",11291,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T11","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.006,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"583",11292,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T11","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.181,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"584",11293,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T11","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.09,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"585",11294,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T11","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,23.547,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"586",11295,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T11","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,11.774,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"587",11296,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T13","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.054,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"588",11297,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T13","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.009,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"589",11298,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T13","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.086,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"590",11299,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T13","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,20.139,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"591",11300,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T19","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.026,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"592",11301,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T19","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.014,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"593",11302,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T19","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.047,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"594",11303,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T19","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,5.577,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"595",11304,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T20","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.051,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"596",11305,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T20","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.009,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"597",11306,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T20","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.085,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"598",11307,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T20","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,6.197,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"599",11308,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T21","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.064,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"600",11309,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T21","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.032,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"601",11310,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T21","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.013,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"602",11311,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T21","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.006,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"603",11312,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T21","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.102,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"604",11313,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T21","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.051,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"605",11314,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T21","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,23.547,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"606",11315,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T21","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,11.774,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast",NA,NA,"Ver7e_revised","ver3 final"
"607",11316,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T22","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.014,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"608",11317,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T22","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,12.393,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"609",11318,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T23","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.014,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"610",11319,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T23","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,12.393,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"611",11320,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T24","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.014,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"612",11321,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AC-T24","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,12.393,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"613",11322,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T01","ALL",NA,NA,"TOC","Organic carbon (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,4,NA,"% (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"614",11323,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T01","ALL",NA,NA,"NTK","Kjeldahl Nitrogen (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,2100,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"615",11324,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T01","ALL",NA,NA,"TP","Total phosphorous (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,800,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"616",11325,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T01","ALL",NA,NA,"ICO","Sediment organic quality index (ICO=NTK+PT+COT)",NA,"AA-EQS",NA,6,NA,"-",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"617",11326,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T02","ALL",NA,NA,"TOC","Organic carbon (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,4,NA,"% (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"618",11327,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T02","ALL",NA,NA,"NTK","Kjeldahl Nitrogen (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,2100,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"619",11328,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T02","ALL",NA,NA,"TP","Total phosphorous (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,800,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"620",11329,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T02","ALL",NA,NA,"ICO","Sediment organic quality index (ICO=NTK+PT+COT)",NA,"AA-EQS",NA,6,NA,"-",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"621",11330,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T03","ALL",NA,NA,"Turbidity","Turbidity",NA,"AA-EQS",NA,12,NA,"NTU",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"622",11331,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T03","ALL",NA,NA,"% oxygen saturation","% oxygen saturation",NA,"AA-EQS",NA,30,NA,"PC02",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"623",11332,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T03","ALL",NA,NA,"THC","Total hydrocarbons in surface (mg/L)",NA,"AA-EQS",NA,1,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"624",11333,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T03","ALL",NA,NA,"TOC","Organic carbon (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,4,NA,"% (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"625",11334,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T03","ALL",NA,NA,"NTK","Kjeldahl Nitrogen (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,2100,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"626",11335,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T03","ALL",NA,NA,"TP","Total phosphorous (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,800,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"627",11336,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T03","ALL",NA,NA,"ICO","Sediment organic quality index (ICO=NTK+PT+COT)",NA,"AA-EQS",NA,6,NA,"-",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"628",11337,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T04","ALL",NA,NA,"Turbidity","Turbidity",NA,"AA-EQS",NA,9,NA,"NTU",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"629",11338,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T04","ALL",NA,NA,"% oxygen saturation","% oxygen saturation",NA,"AA-EQS",NA,40,NA,"PC02",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"630",11339,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T04","ALL",NA,NA,"THC","Total hydrocarbons in surface (mg/L)",NA,"AA-EQS",NA,1,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"631",11340,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T04","ALL",NA,NA,"TOC","Organic carbon (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,4,NA,"% (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"632",11341,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T04","ALL",NA,NA,"NTK","Kjeldahl Nitrogen (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,2100,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"633",11342,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T04","ALL",NA,NA,"TP","Total phosphorous (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,800,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"634",11343,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T04","ALL",NA,NA,"ICO","Sediment organic quality index (ICO=NTK+PT+COT)",NA,"AA-EQS",NA,6,NA,"-",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"635",11344,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T05","ALL",NA,NA,"TOC","Organic carbon (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,4,NA,"% (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"636",11345,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T05","ALL",NA,NA,"NTK","Kjeldahl Nitrogen (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,2100,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"637",11346,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T05","ALL",NA,NA,"TP","Total phosphorous (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,800,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"638",11347,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T05","ALL",NA,NA,"Turbidity","Turbidity",NA,"AA-EQS",NA,12,NA,"NTU",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"639",11348,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T05","ALL",NA,NA,"% oxygen saturation","% oxygen saturation",NA,"AA-EQS",NA,30,NA,"PC02",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"640",11349,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T05","ALL",NA,NA,"THC","Total hydrocarbons in surface (mg/L)",NA,"AA-EQS",NA,1,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"641",11350,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T05","ALL",NA,NA,"ICO","Sediment organic quality index (ICO=NTK+PT+COT)",NA,"AA-EQS",NA,6,NA,"-",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"642",11351,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T06","ALL",NA,NA,"TOC","Organic carbon (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,4,NA,"% (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"643",11352,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T06","ALL",NA,NA,"NTK","Kjeldahl Nitrogen (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,2100,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"644",11353,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T06","ALL",NA,NA,"TP","Total phosphorous (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,800,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"645",11354,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T06","ALL",NA,NA,"Turbidity","Turbidity",NA,"AA-EQS",NA,9,NA,"NTU",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
"646",11355,"MED","Western Mediterranean Sea","CW","YES","NO","inapplicable",NA,NA,"inapplicable",NA,"ES","AMP-T06","ALL",NA,NA,"% oxygen saturation","% oxygen saturation",NA,"AA-EQS",NA,40,NA,"PC02",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Ver7e_revised","ver3 final"
