uniqueID;Source;Category;Country;physChemText;Measurement Type;Period;Method ;National type code;GM_Meth;c.a.;factor;ValueStd.old;ValueUpStd.old;unit_used;GIG
1055;ECOSTAT questionnaries;CW;DE;Orthophosphate;mean;November-February;Filtration of water samples (DIN EN 1189), continous flow injection analysis with automatic detection modified in accordance with  DIN EN ISO 15681-2;N5;Modelling and expert judgement;Orthophosphateµgl-1;1;0;;µgP/L;NEA
1056;WFD reporting;TW;FR;Orthophosphate;90th percentile;Annual;;T10;;Orthophosphateµgl-1;1;31;;µgP/L;MED
1057;WFD reporting;CW;GR;Orthophosphate;mean;Annual;;CIIIE;;Orthophosphateµmol-1;30.97521132;3.097521132;;µgP/L;MED
1058;ECOSTAT questionnaries;TW;HR;Orthophosphate;Median;Annual;Photometric & Spectrophotometric determination according to Grasshoff (1976) and Strickland at al. (1985);HR-P1_2;Expert judgment;Orthophosphateµgl-1;1;9.3;;µgP/L;MED
1059;ECOSTAT questionnaries;TW;HR;Orthophosphate;Median;Annual;Photometric & Spectrophotometric determination according to Grasshoff (1976) and Strickland at al. (1985);HR-P1_3;Expert judgment;Orthophosphateµgl-1;1;9.3;;µgP/L;MED
1060;ECOSTAT questionnaries;TW;HR;Orthophosphate;Median;Annual;Photometric & Spectrophotometric determination according to Grasshoff (1976) and Strickland at al. (1985);HR-P2_2;Expert judgment;Orthophosphateµgl-1;1;15.5;;µgP/L;MED
1061;ECOSTAT questionnaries;TW;HR;Orthophosphate;Median;Annual;Photometric & Spectrophotometric determination according to Grasshoff (1976) and Strickland at al. (1985);HR-P2_2;Expert judgment;Orthophosphateµgl-1;1;15.5;;µgP/L;MED
1062;WFD reporting;TW;HR;Orthophosphate;Median;Annual;;HR-P1_2 & HR-P1_3;;Orthophosphateµgl-1;1;9.2921283;;µgP/L;MED
1063;WFD reporting;TW;HR;Orthophosphate;Median;Annual;;HR-P2_2 & HR-P2_3;;Orthophosphateµgl-1;1;15.48760566;;µgP/L;MED
1064;ECOSTAT questionnaries;CW;HR;Orthophosphate;Median;Annual;Photometric & Spectrophotometric determination according to Grasshoff (1976) and Strickland at al. (1985);HR-O3_13;Expert judgment;Orthophosphateµgl-1;1;7.75;;µgP/L;MED
1065;ECOSTAT questionnaries;CW;HR;Orthophosphate;Median;Annual;Photometric & Spectrophotometric determination according to Grasshoff (1976) and Strickland at al. (1985);HR-O4_12;Expert judgment;Orthophosphateµgl-1;1;7.75;;µgP/L;MED
1066;ECOSTAT questionnaries;CW;HR;Orthophosphate;Median;Annual;Photometric & Spectrophotometric determination according to Grasshoff (1976) and Strickland at al. (1985);HR-O4_13;Expert judgment;Orthophosphateµgl-1;1;7.75;;µgP/L;MED
1067;ECOSTAT questionnaries;CW;HR;Orthophosphate;Median;Annual;Photometric & Spectrophotometric determination according to Grasshoff (1976) and Strickland at al. (1985);HR-O4_22;Expert judgment;Orthophosphateµgl-1;1;7.75;;µgP/L;MED
1068;ECOSTAT questionnaries;CW;HR;Orthophosphate;Median;Annual;Photometric & Spectrophotometric determination according to Grasshoff (1976) and Strickland at al. (1985);HR-O4_23;Expert judgment;Orthophosphateµgl-1;1;7.75;;µgP/L;MED
1069;WFD reporting;CW;HR;Orthophosphate;Median;Annual;;All;;Orthophosphateµgl-1;1;7.74380283;;µgP/L;MED
1070;ECOSTAT questionnaries;TW;IE;Orthophosphate;Median;Winter and summer;Standard Methods;TW2;Deviation from RC (OSPAR);Orthophosphateµgl-1;1;60;;µgP/L;NEA
1071;ECOSTAT questionnaries;TW;IE;Orthophosphate;Median;Winter and summer;Standard Methods;TW2;Deviation from RC (OSPAR);Orthophosphateµgl-1;1;60;;µgP/L;NEA
1072;ECOSTAT questionnaries;TW;IE;Orthophosphate;Median;Winter and summer;Standard Methods;TW2;Deviation from RC (OSPAR);Orthophosphateµgl-1;1;40;;µgP/L;NEA
1073;WFD reporting;TW;IE;Orthophosphate;Median;Winter and summer;;All;;Orthophosphateµgl-1;1;40;60;µgP/L;NEA
1074;ECOSTAT questionnaries;TW;IT;Orthophosphate;mean;Seasonal;"Grasshoff et al., 1999; Cicero e Di Girolamo, 2001; APAT/IRSA-CNR 2003; ISPRA, Manuali e linee Guida 56/2010";"TW-M-AT-1; TW-M-AT-2";Regression;Orthophosphateµgl-1;1;15;;µgP/L;MED
1075;ECOSTAT questionnaries;TW;IT;Orthophosphate;mean;Seasonal;"Grasshoff et al., 1999; Cicero e Di Girolamo, 2001; APAT/IRSA-CNR 2003; ISPRA, Manuali e linee Guida 56/2010";"TW-M-AT-1; TW-M-AT-2";Regression;Orthophosphateµgl-1;1;0;;µgP/L;MED
1076;WFD reporting;TW;IT;Orthophosphate;mean;Seasonal;;"TW-M-AT-1; TW-M-AT-2";;Orthophosphateµgl-1;1;15;;µgP/L;MED
1077;ECOSTAT questionnaries;TW;ES;Orthophosphate;mean;Annual;Colorimetry;AT-T12;;Orthophosphateµgl-1;1;110.88692;;µgP/L;BAL
1078;ECOSTAT questionnaries;TW;ES;Orthophosphate;mean;Annual;Colorimetry;AT-T13;;Orthophosphateµgl-1;1;270.69454;;µgP/L;BAL
1079;WFD reporting;TW;ES;Orthophosphate;mean;Annual;;AT-T12;;maybe was in mg/L;1000;36.16488186;;µgP/L;NEA
1080;WFD reporting;TW;ES;Orthophosphate;mean;Annual;;AT-T13;;maybe was in mg/L;1000;88.28485867;;µgP/L;NEA
1081;ECOSTAT questionnaries;CW;ES;Orthophosphate;mean;Annual;;AC-T01;;Orthophosphateµgl-1;1;11.77;23.54;µgP/L;MED
1082;ECOSTAT questionnaries;CW;ES;Orthophosphate;mean;Annual;;AC-T02;;Orthophosphateµgl-1;1;11.77;23.54;µgP/L;MED
1083;ECOSTAT questionnaries;CW;ES;Orthophosphate;mean;Annual;;AC-T05;;Orthophosphateµgl-1;1;11.77;23.54;µgP/L;MED
1084;ECOSTAT questionnaries;CW;ES;Orthophosphate;mean;Annual;;AC-T06;;Orthophosphateµgl-1;1;11.77;23.54;µgP/L;MED
1085;ECOSTAT questionnaries;CW;ES;Orthophosphate;mean;Annual;;AC-T10;;Orthophosphateµgl-1;1;16.146;;µgP/L;MED
1086;ECOSTAT questionnaries;CW;ES;Orthophosphate;mean;Annual;;AC-T11;;Orthophosphateµgl-1;1;11.77;23.54;µgP/L;MED
1087;ECOSTAT questionnaries;CW;ES;Orthophosphate;mean;Annual;;AC-T13;;Orthophosphateµgl-1;1;20.133;;µgP/L;NEA
1088;ECOSTAT questionnaries;CW;ES;Orthophosphate;mean;Annual;;AC-T19;;Orthophosphateµgl-1;1;5.75;;µgP/L;NEA
1089;ECOSTAT questionnaries;CW;ES;Orthophosphate;mean;Annual;;AC-T20;;Orthophosphateµgl-1;1;20.133;;µgP/L;NEA
1090;ECOSTAT questionnaries;CW;ES;Orthophosphate;mean;Annual;;AC-T21;;Orthophosphateµgl-1;1;11.77;23.54;µgP/L;MED
1091;ECOSTAT questionnaries;CW;ES;Orthophosphate;mean;Annual;;AC-T22;;Orthophosphateµgl-1;1;12.39;;µgP/L;MED
1092;ECOSTAT questionnaries;CW;ES;Orthophosphate;mean;Annual;;AC-T23;;Orthophosphateµgl-1;1;12.39;;µgP/L;MED
1093;ECOSTAT questionnaries;CW;ES;Orthophosphate;mean;Annual;;AC-T24;;Orthophosphateµgl-1;1;12.39;;µgP/L;MED
1094;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T01;;Orthophosphateµgl-1;1;23.547308;;µgP/L;MED
1095;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T01;;Orthophosphateµgl-1;1;11.773654;;µgP/L;MED
1096;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T02;;Orthophosphateµgl-1;1;23.547308;;µgP/L;MED
1097;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T02;;Orthophosphateµgl-1;1;11.773654;;µgP/L;MED
1098;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T05;;Orthophosphateµgl-1;1;23.547308;;µgP/L;MED
1099;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T05;;Orthophosphateµgl-1;1;11.773654;;µgP/L;MED
1100;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T06;;Orthophosphateµgl-1;1;23.547308;;µgP/L;MED
1101;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T06;;Orthophosphateµgl-1;1;11.773654;;µgP/L;MED
1102;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T10;;Orthophosphateµgl-1;1;16.421149;;µgP/L;MED
1103;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T11;;Orthophosphateµgl-1;1;23.547308;;µgP/L;MED
1104;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T11;;Orthophosphateµgl-1;1;11.773654;;µgP/L;MED
1105;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T13;;Orthophosphateµgl-1;1;20.139145;;µgP/L;NEA
1106;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T19;;Orthophosphateµgl-1;1;5.576994;;µgP/L;NEA
1107;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T20;;Orthophosphateµgl-1;1;6.19666;;µgP/L;NEA
1108;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T21;;Orthophosphateµgl-1;1;23.547308;;µgP/L;MED
1109;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T21;;Orthophosphateµgl-1;1;11.773654;;µgP/L;MED
1110;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T22;;Orthophosphatemgl-1;1000;14.0058;;µgP/L;MED
1111;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T22;;Orthophosphateµgl-1;1;12.39332;;µgP/L;MED
1112;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T23;;Orthophosphateµgl-1;1;12.39332;;µgP/L;MED
1113;WFD reporting;CW;ES;Orthophosphate;mean;Annual;;AC-T24;;Orthophosphateµgl-1;1;12.39332;;µgP/L;MED
1114;ECOSTAT questionnaries;TW;LV;Orthophosphate;mean;January-March;"Grasshoff ""Methods of seawater analysisi""";LVT;;Orthophosphateµgl-1;1;27.9;;µgP/L;BAL
1115;WFD reporting;TW;LV;Orthophosphate;mean;January-March;;LVT;;Orthophosphateµgl-1;1;27.9;;µgP/L;BAL
1116;ECOSTAT questionnaries;CW;LV;Orthophosphate;mean;January-March;"Grasshoff ""Methods of seawater analysisi""";LVA ;;Orthophosphateµgl-1;1;18.6;;µgP/L;BAL
1117;ECOSTAT questionnaries;CW;LV;Orthophosphate;mean;January-March;"Grasshoff ""Methods of seawater analysisi""";LVB ;;Orthophosphateµgl-1;1;18.6;;µgP/L;BAL
1118;ECOSTAT questionnaries;CW;LV;Orthophosphate;mean;January-March;"Grasshoff ""Methods of seawater analysisi""";LVCDE;;Orthophosphateµgl-1;1;23.25;;µgP/L;BAL
1119;ECOSTAT questionnaries;CW;LV;Orthophosphate;mean;January-March;"Grasshoff ""Methods of seawater analysisi""";LVF ;;Orthophosphateµgl-1;1;23.25;;µgP/L;BAL
1120;ECOSTAT questionnaries;CW;NO;Orthophosphate;mean;Summer;;all;;Orthophosphateµgl-1;1;7;;µgP/L;NEA
1121;ECOSTAT questionnaries;CW;NO;Orthophosphate;mean;Summer;;all;;Orthophosphateµgl-1;1;7;;µgP/L;NEA
1122;ECOSTAT questionnaries;CW;NO;Orthophosphate;mean;Winter;;all;;Orthophosphateµgl-1;1;25;;µgP/L;NEA
1123;ECOSTAT questionnaries;CW;NO;Orthophosphate;mean;Winter;;all;;Orthophosphateµgl-1;1;25;;µgP/L;NEA
1124;ECOSTAT questionnaries;CW;NO;Orthophosphate;mean;Summer;;all;;Orthophosphateµgl-1;1;0;;µgP/L;NEA
1125;ECOSTAT questionnaries;CW;NO;Orthophosphate;mean;Winter;;all;;Orthophosphateµgl-1;1;0;;µgP/L;NEA
1126;ECOSTAT questionnaries;TW;PL;Orthophosphate;mean;June-september;;TWIV;;Orthophosphateµgl-1;1;18;;µgP/L;BAL
1127;ECOSTAT questionnaries;TW;PL;Orthophosphate;mean;June-september;;TWII;;Orthophosphateµgl-1;1;18;;µgP/L;BAL
1128;ECOSTAT questionnaries;TW;PL;Orthophosphate;mean;June-september;;TWV;;Orthophosphateµgl-1;1;35;;µgP/L;BAL
1129;ECOSTAT questionnaries;TW;PL;Orthophosphate;mean;June-september;;TWV;;Orthophosphateµgl-1;1;35;;µgP/L;BAL
1130;ECOSTAT questionnaries;TW;PL;Orthophosphate;mean;June-september;;TWV;;Orthophosphateµgl-1;1;35;;µgP/L;BAL
1131;ECOSTAT questionnaries;TW;PL;Orthophosphate;mean;June-september;;TWI;;Orthophosphateµgl-1;1;0;;µgP/L;BAL
1132;ECOSTAT questionnaries;TW;PL;Orthophosphate;mean;June-september;;TWI;;Orthophosphateµgl-1;1;0;;µgP/L;BAL
1133;ECOSTAT questionnaries;TW;PL;Orthophosphate;mean;June-september;;TWII;;Orthophosphateµgl-1;1;0;;µgP/L;BAL
1134;ECOSTAT questionnaries;TW;PL;Orthophosphate;mean;Annual;;TWIV;;Orthophosphateµgl-1;1;0;;µgP/L;BAL
1135;ECOSTAT questionnaries;TW;PL;Orthophosphate;mean;Annual;;TWII;;Orthophosphateµgl-1;1;0;;µgP/L;BAL
1136;ECOSTAT questionnaries;TW;PL;Orthophosphate;mean;Annual;;TWV;;Orthophosphateµgl-1;1;0;;µgP/L;BAL
1137;ECOSTAT questionnaries;TW;PL;Orthophosphate;mean;Annual;;TWV;;Orthophosphateµgl-1;1;0;;µgP/L;BAL
1138;ECOSTAT questionnaries;TW;PL;Orthophosphate;mean;Annual;;TWV;;Orthophosphateµgl-1;1;0;;µgP/L;BAL
1139;ECOSTAT questionnaries;TW;PL;Orthophosphate;mean;Annual;;TWI;;Orthophosphateµgl-1;1;45;;µgP/L;BAL
1140;ECOSTAT questionnaries;TW;PL;Orthophosphate;mean;Annual;;TWI;;Orthophosphateµgl-1;1;90;;µgP/L;BAL
1141;ECOSTAT questionnaries;TW;PL;Orthophosphate;mean;Annual;;TWII;;Orthophosphateµgl-1;1;3;;µgP/L;BAL
1142;WFD reporting;TW;PL;Orthophosphate;mean;Annual;;TWI;;Orthophosphateµgl-1;1;45;;µgP/L;BAL
1143;WFD reporting;TW;PL;Orthophosphate;mean;Annual;;TWI;;Orthophosphateµgl-1;1;90;;µgP/L;BAL
1144;WFD reporting;TW;PL;Orthophosphate;mean;Annual;;TWII;;Orthophosphateµgl-1;1;3;;µgP/L;BAL
1145;WFD reporting;TW;PL;Orthophosphate;mean;Annual;;TWIV;;Orthophosphateµgl-1;1;18;;µgP/L;BAL
1146;WFD reporting;TW;PL;Orthophosphate;mean;Annual;;TWV;;Orthophosphateµgl-1;1;35;;µgP/L;BAL
1147;ECOSTAT questionnaries;CW;PL;Orthophosphate;mean;winter;;CWI;;Orthophosphateµgl-1;1;24;;µgP/L;BAL
1148;ECOSTAT questionnaries;CW;PL;Orthophosphate;mean;winter;;CWIII;;Orthophosphateµgl-1;1;24;;µgP/L;BAL
1149;ECOSTAT questionnaries;CW;PL;Orthophosphate;mean;winter;;CWII;;Orthophosphateµgl-1;1;15;;µgP/L;BAL
1150;WFD reporting;CW;PL;Orthophosphate;mean;winter ;;CWII;;Orthophosphateµgl-1;1;15;;µgP/L;BAL
1151;WFD reporting;CW;PL;Orthophosphate;mean;winter ;;CWI;;Orthophosphateµgl-1;1;24;;µgP/L;BAL
1152;WFD reporting;CW;PL;Orthophosphate;mean;winter ;;CWIII;;Orthophosphateµgl-1;1;15;;µgP/L;BAL
1153;WFD reporting;CW;PL;Orthophosphate;mean;winter ;;CWIII;;Orthophosphateµgl-1;1;24;;µgP/L;BAL
1154;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A1 ;;Orthophosphateµgl-1;1;50;;µgP/L;NEA
1155;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A1 ;;Orthophosphateµgl-1;1;100;;µgP/L;NEA
1156;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A1 ;;Orthophosphateµgl-1;1;60;;µgP/L;NEA
1157;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A1 ;;Orthophosphateµgl-1;1;110;;µgP/L;NEA
1158;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A1 ;;Orthophosphateµgl-1;1;50;;µgP/L;NEA
1159;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A1 ;;Orthophosphateµgl-1;1;100;;µgP/L;NEA
1160;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A1 ;;Orthophosphateµgl-1;1;60;;µgP/L;NEA
1161;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A1 ;;Orthophosphateµgl-1;1;110;;µgP/L;NEA
1162;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A1 ;;Orthophosphateµgl-1;1;50;;µgP/L;NEA
1163;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A1 ;;Orthophosphateµgl-1;1;100;;µgP/L;NEA
1164;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A1 ;;Orthophosphateµgl-1;1;60;;µgP/L;NEA
1165;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A1 ;;Orthophosphateµgl-1;1;110;;µgP/L;NEA
1166;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;50;;µgP/L;NEA
1167;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;100;;µgP/L;NEA
1168;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;60;;µgP/L;NEA
1169;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;110;;µgP/L;NEA
1170;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;50;;µgP/L;NEA
1171;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;100;;µgP/L;NEA
1172;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;60;;µgP/L;NEA
1173;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;110;;µgP/L;NEA
1174;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;50;;µgP/L;NEA
1175;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;100;;µgP/L;NEA
1176;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;60;;µgP/L;NEA
1177;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;110;;µgP/L;NEA
1178;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;50;;µgP/L;NEA
1179;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;100;;µgP/L;NEA
1180;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;60;;µgP/L;NEA
1181;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;110;;µgP/L;NEA
1182;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;50;;µgP/L;NEA
1183;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;100;;µgP/L;NEA
1184;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;60;;µgP/L;NEA
1185;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A2;;Orthophosphateµgl-1;1;110;;µgP/L;NEA
1186;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;All;;Orthophosphateµgl-1;1;20;;µgP/L;NEA
1187;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;All;;Orthophosphateµgl-1;1;20;;µgP/L;NEA
1188;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;All;;Orthophosphateµgl-1;1;20;;µgP/L;NEA
1189;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;All;;Orthophosphateµgl-1;1;20;;µgP/L;NEA
1190;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;All;;Orthophosphateµgl-1;1;20;;µgP/L;NEA
1191;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;All;;Orthophosphateµgl-1;1;20;;µgP/L;NEA
1192;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;All;;Orthophosphateµgl-1;1;20;500;µgP/L;NEA
1193;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A5;;Orthophosphateµgl-1;1;20;;µgP/L;NEA
1194;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A6;;Orthophosphateµgl-1;1;20;;µgP/L;NEA
1195;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A3;;Orthophosphateµgl-1;1;500;;µgP/L;NEA
1196;WFD reporting;CW;PT;Orthophosphate;90th percentile;Annual;;A3;;Orthophosphateµgl-1;1;60;;µgP/L;NEA
1197;ECOSTAT questionnaries;CW;SI;Orthophosphate;90th percentile;Annual;;CW M1;;Orthophosphateµgl-1;1;4.6;;µgP/L;MED
1198;ECOSTAT questionnaries;CW;SI;Orthophosphate;90th percentile;Annual;;CWM3;;Orthophosphateµgl-1;1;4.6;;µgP/L;MED
1199;WFD reporting;CW;SI;Orthophosphate;mean;Annual;;All;;Orthophosphateµgl-1;1;4.6;;µgP/L;MED
1200;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;1n;;Orthophosphateµmol-1;30.97521132;9.602315509;23.23140849;µgP/L;NEA
1201;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;1s;;Orthophosphateµmol-1;30.97521132;9.602315509;23.23140849;µgP/L;NEA
1202;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;2;;Orthophosphateµmol-1;30.97521132;9.602315509;23.23140849;µgP/L;NEA
1203;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;3;;Orthophosphateµmol-1;30.97521132;9.602315509;23.23140849;µgP/L;NEA
1204;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;4;;Orthophosphateµmol-1;30.97521132;9.602315509;23.23140849;µgP/L;NEA
1205;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;5;;Orthophosphateµmol-1;30.97521132;11.7705803;18.58512679;µgP/L;NEA
1206;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;6;;Orthophosphateµmol-1;30.97521132;11.7705803;18.58512679;µgP/L;NEA
1207;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;7;;Orthophosphateµmol-1;30.97521132;9.602315509;11.7705803;µgP/L;BAL
1208;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;8;;Orthophosphateµmol-1;30.97521132;9.602315509;11.7705803;µgP/L;BAL
1209;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;9;;Orthophosphateµmol-1;30.97521132;9.602315509;11.7705803;µgP/L;BAL
1210;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;10;;Orthophosphateµmol-1;30.97521132;11.7705803;;µgP/L;BAL
1211;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;11;;Orthophosphateµmol-1;30.97521132;11.7705803;;µgP/L;BAL
1212;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;12s;;Orthophosphateµmol-1;30.97521132;9.602315509;11.7705803;µgP/L;BAL
1213;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;12n;;Orthophosphateµmol-1;30.97521132;9.602315509;11.7705803;µgP/L;BAL
1214;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;13;;Orthophosphateµmol-1;30.97521132;9.602315509;11.7705803;µgP/L;BAL
1215;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;14;;Orthophosphateµmol-1;30.97521132;9.602315509;11.7705803;µgP/L;BAL
1216;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;15;;Orthophosphateµmol-1;30.97521132;9.602315509;11.7705803;µgP/L;BAL
1217;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;16;;Orthophosphateµmol-1;30.97521132;5.265785924;9.292563396;µgP/L;BAL
1218;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;17;;Orthophosphateµmol-1;30.97521132;5.265785924;9.292563396;µgP/L;BAL
1219;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;18;;Orthophosphateµmol-1;30.97521132;9.292563396;;µgP/L;BAL
1220;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;19;;Orthophosphateµmol-1;30.97521132;9.292563396;;µgP/L;BAL
1221;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;20;;Orthophosphateµmol-1;30.97521132;7.124298604;8.982811283;µgP/L;BAL
1222;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;21;;Orthophosphateµmol-1;30.97521132;7.124298604;8.982811283;µgP/L;BAL
1223;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;22;;Orthophosphateµmol-1;30.97521132;4.646281698;8.67305917;µgP/L;BAL
1224;ECOSTAT questionnaries;CW;SE;Orthophosphate;mean;winter;Colourimetric;23;;Orthophosphateµmol-1;30.97521132;4.646281698;8.67305917;µgP/L;BAL
1225;WFD reporting;TW;RO;Orthophosphate;mean;Annual;;ROTT03;;Orthophosphateµmol-1;30.97521132;9.292563396;13.93884509;µgP/L;BLA
1226;WFD reporting;CW;RO;Orthophosphate;mean;Annual;;ROCT01;;Orthophosphateµmol-1;30.97521132;;;µgP/L;BLA
1227;WFD reporting;CW;RO;Orthophosphate;mean;Annual;;ROCT02;;Orthophosphateµmol-1;30.97521132;;;µgP/L;BLA
