"","ICcode.TRAC","X","All.obs","GIG","MarineRegion","Cat","physChemCatCW","physChemCatTW","Country","RBD","NatType","physChemQECode","physChemQE","physChemText","Note1_PhysChemText","physChemGMBoundary","SumMetric","Note2_Season","ValueStd","ValueUpStd","UnitUsed","Note3_stdUnits","RangeRep","ReasonRange","SalinityRange","Salinity1","Salinity2","DepthZone","Ver","Ver.r","ICtypology","MetricType","ICType"
"592","inapplicable",624,11333,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T03","ALL",NA,NA,"TOC","Organic carbon (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,4,NA,"% (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"593","inapplicable",625,11334,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T03","ALL",NA,NA,"NTK","Kjeldahl Nitrogen (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,2100,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"594","inapplicable",626,11335,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T03","ALL",NA,NA,"TP","Total phosphorous (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,800,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"595","inapplicable",627,11336,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T03","ALL",NA,NA,"ICO","Sediment organic quality index (ICO=NTK+PT+COT)",NA,"AA-EQS",NA,6,NA,"-",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"596","inapplicable",628,11337,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T04","ALL",NA,NA,"Turbidity","Turbidity",NA,"AA-EQS",NA,9,NA,"NTU",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"597","inapplicable",629,11338,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T04","ALL",NA,NA,"% oxygen saturation","% oxygen saturation",NA,"AA-EQS",NA,40,NA,"PC02",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"598","inapplicable",630,11339,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T04","ALL",NA,NA,"THC","Total hydrocarbons in surface (mg/L)",NA,"AA-EQS",NA,1,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"599","inapplicable",631,11340,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T04","ALL",NA,NA,"TOC","Organic carbon (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,4,NA,"% (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"600","inapplicable",875,11587,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH4A",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.3,NA,"mgN/L",NA,FALSE,NA,"> 30",30.5,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"601","inapplicable",876,11588,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH4A",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.6,NA,"mgN/L",NA,FALSE,NA,"20 - 30",20,30,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"602","inapplicable",877,11589,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH4A",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.5,NA,"mgN/L",NA,FALSE,NA,"10 - 20.0",10,20,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"603","inapplicable",878,11590,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH4A",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,1,NA,"mgN/L",NA,FALSE,NA,"< 10",9.5,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"604","inapplicable",879,11591,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH5A",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.3,NA,"mgN/L",NA,FALSE,NA,"> 30",30.5,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"605","inapplicable",516,11166,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","PT","A-T-P/P","PTRH9",1,"QE3-1-1-1 - Secchi disk depth","Secchi disk depth",NA,"No","95th percentile",NA,4,35,"m",NA,TRUE,"subType",NA,NA,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"606","inapplicable",517,11169,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","PT","A-T-P/P","PTRH9",13,"QE3-1-6-1-1 - Nitrate","Nitrate as N",NA,"No","95th percentile",NA,0.452,NA,"mgN/L","We standardised your Value using a factor of 0.225806452 to convert from units of   mg{NO3}/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"607","inapplicable",518,11170,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","PT","A-T-P/P","PTRH9",19,"QE3-1-6-2-2 - Total Phosphorous","TP",NA,"No","95th percentile",NA,70,NA,"ÂµgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"608","inapplicable",883,11595,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH6",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.3,NA,"mgN/L",NA,FALSE,NA,"> 30",30.5,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"609","inapplicable",520,11229,"BAL","Baltic Sea","CW","YES","NO","EE","II","EE1",NA,NA,"Dissolved oxygen",NA,"Yes","Median",NA,NA,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"610","inapplicable",885,11597,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH6",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.5,NA,"mgN/L",NA,FALSE,NA,"10 - 20.0",10,20,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"611","inapplicable",522,11231,"BAL","Baltic Sea","CW","YES","NO","EE","IV","EE1",NA,NA,"Dissolved oxygen",NA,"Yes","Median",NA,NA,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"612","inapplicable",887,11599,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH7",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.3,NA,"mgN/L",NA,FALSE,NA,"> 30",30.5,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"613","inapplicable",524,11233,"BAL","Baltic Sea","CW","YES","NO","EE","II","EE1",NA,NA,"Nitrate as N",NA,"Yes","AA-EQS",NA,NA,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"614","inapplicable",889,11601,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH7",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.5,NA,"mgN/L",NA,FALSE,NA,"10 - 20.0",10,20,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"615","inapplicable",526,11235,"BAL","Baltic Sea","CW","YES","NO","EE","IV","EE1",NA,NA,"Nitrate as N",NA,"Yes","AA-EQS",NA,NA,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"616","inapplicable",891,11603,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH8",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.3,NA,"mgN/L",NA,FALSE,NA,"> 30",30.5,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"617","inapplicable",528,11237,"BAL","Baltic Sea","CW","YES","NO","EE","II","EE1",NA,NA,"Orthophosphate",NA,"Yes","AA-EQS",NA,NA,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"618","inapplicable",893,11605,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A2","PTRH8",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.5,NA,"mgN/L",NA,FALSE,NA,"10 - 20.0",10,20,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"619","inapplicable",530,11239,"BAL","Baltic Sea","CW","YES","NO","EE","IV","EE1",NA,NA,"Orthophosphate",NA,"Yes","AA-EQS",NA,NA,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"620","inapplicable",652,11361,"NEA","Greater North Sea","CW","YES","NO","FR","All","FRG",NA,NA,"Turbidity","Transparency ",NA,"90th percentile",NA,14,NA,"NTU","We standardised your Value using a factor of 1 to convert from units of   FNU",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"621","inapplicable",532,11241,"BAL","Baltic Sea","CW","YES","NO","EE","II","EE1",NA,NA,"Secchi disk depth",NA,"Yes","summer","Annual average of sampling period from june to september",3.7,NA,"m",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"622","inapplicable",654,11363,"NEA","Greater North Sea","CW","YES","NO","FR","All","FRF",NA,NA,"Turbidity","Transparency ",NA,"90th percentile",NA,14,NA,"NTU","We standardised your Value using a factor of 1 to convert from units of   FNU",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"623","inapplicable",534,11243,"BAL","Baltic Sea","CW","YES","NO","EE","IV","EE1",NA,NA,"Secchi disk depth",NA,"Yes","summer","Annual average of sampling period from june to september",7.4,NA,"m",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"624","inapplicable",656,11365,"MED","Western Mediterranean Sea","CW","YES","NO","FR","All","FRD",NA,NA,"Turbidity","Transparency ",NA,"90th percentile",NA,14,NA,"NTU","We standardised your Value using a factor of 1 to convert from units of   FNU",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"625","inapplicable",536,11245,"BAL","Baltic Sea","CW","YES","NO","EE","II","EE1",NA,NA,"TN",NA,"Yes","AA-EQS","Annual average of sampling period from june to september",0.33,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"nutrients usually from 1, 5 and 10 m depth","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"626","inapplicable",658,11367,"MED","Western Mediterranean Sea","CW","YES","NO","FR","All","FRE",NA,NA,"Turbidity","Transparency ",NA,"90th percentile",NA,14,NA,"NTU","We standardised your Value using a factor of 1 to convert from units of   FNU",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"627","inapplicable",538,11247,"BAL","Baltic Sea","CW","YES","NO","EE","IV","EE1",NA,NA,"TN",NA,"Yes","AA-EQS","Annual average of sampling period from june to september",0.24,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"nutrients usually from 1, 5 and 10 m depth","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"628","inapplicable",660,11369,"NEA","Greater North Sea","CW","YES","NO","FR","All","FRH",NA,NA,"Temperature",NA,"No","Percentage of monthly values outside a reference envelope over the 6-year period (data from the last six years)",NA,5,NA,"%",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","other","inapplicable"
"629","inapplicable",540,11249,"BAL","Baltic Sea","CW","YES","NO","EE","II","EE1",NA,NA,"TP",NA,"Yes","summer","Annual average of sampling period from june to september",17,NA,"ÂµgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,NA,NA,NA,"nutrients usually from 1, 5 and 10 m depth","Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"630","inapplicable",662,11371,"NEA","Greater North Sea","CW","YES","NO","FR","All","FRF",NA,NA,"Temperature",NA,"No","Percentage of monthly values outside a reference envelope over the 6-year period (data from the last six years)",NA,5,NA,"%",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","other","inapplicable"
"631","inapplicable",542,11251,"BAL","Baltic Sea","CW","YES","NO","EE","IV","EE1",NA,NA,"TP",NA,"Yes","summer","Annual average of sampling period from june to september",12,NA,"ÂµgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,NA,NA,NA,"nutrients usually from 1, 5 and 10 m depth","Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"632","inapplicable",543,11252,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T01","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.064,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"633","inapplicable",544,11253,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T01","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.032,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"634","inapplicable",545,11254,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T01","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.013,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"635","inapplicable",546,11255,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T01","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.006,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"636","inapplicable",547,11256,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T01","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.49,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"637","inapplicable",548,11257,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T01","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.196,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"638","inapplicable",549,11258,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T01","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,23.547,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"639","inapplicable",550,11259,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T01","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,11.774,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"640","inapplicable",551,11260,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T02","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.064,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"641","inapplicable",552,11261,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T02","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.032,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"642","inapplicable",553,11262,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T02","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.013,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"643","inapplicable",554,11263,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T02","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.006,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"644","inapplicable",555,11264,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T02","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.49,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"645","inapplicable",556,11265,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T02","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.196,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"646","inapplicable",557,11266,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T02","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,23.547,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"647","inapplicable",558,11267,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T02","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,11.774,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"648","inapplicable",559,11268,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T05","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.064,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"649","inapplicable",560,11269,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T05","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.032,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"650","inapplicable",561,11270,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T05","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.013,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"651","inapplicable",562,11271,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T05","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.006,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"652","inapplicable",563,11272,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T05","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.102,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"653","inapplicable",564,11273,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T05","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.051,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"654","inapplicable",565,11274,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T05","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,23.547,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"655","inapplicable",566,11275,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T05","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,11.774,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"656","inapplicable",243,7798,"BLA","Black Sea","TW","NO","YES","BG","L9","BG2000",13,"QE3-1-6-1-1 - Nitrate","Nitrate as N",NA,"Yes","AA-EQS",NA,2,NA,"mgN/L","We standardised your Value using a factor of 0.225806452 to convert from units of   mg/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"657","inapplicable",244,7799,"BLA","Black Sea","TW","NO","YES","BG","L10","BG2000",13,"QE3-1-6-1-1 - Nitrate","Nitrate as N",NA,"Yes","AA-EQS",NA,2,NA,"mgN/L","We standardised your Value using a factor of 0.225806452 to convert from units of  mg/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"658","inapplicable",245,7856,"BLA","Black Sea","TW","NO","YES","BG","L7","BG2000",18,"QE3-1-6-2-1 - Orthophosphate","Orthophosphate",NA,"Yes","AA-EQS",NA,60,NA,"ÂµgP/L","We standardised your Value using a factor of 326.2 to convert from units of   mg/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"659","inapplicable",246,7857,"BLA","Black Sea","TW","NO","YES","BG","L8","BG2000",18,"QE3-1-6-2-1 - Orthophosphate","Orthophosphate",NA,"Yes","AA-EQS",NA,60,NA,"ÂµgP/L","We standardised your Value using a factor of 326.2 to convert from units of   mg/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"660","inapplicable",571,11280,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T06","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.102,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"661","inapplicable",208,7300,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A-T-P/P","PTRH9",1,"QE3-1-1-1 - Secchi disk depth","Secchi disk depth",NA,"No","95th percentile",NA,0.8,6,"m",NA,TRUE,"subType",NA,NA,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"662","inapplicable",572,11281,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T06","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.051,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
