"","ICcode.TRAC","X","All.obs","GIG","MarineRegion","Cat","physChemCatCW","physChemCatTW","Country","RBD","NatType","physChemQECode","physChemQE","physChemText","Note1_PhysChemText","physChemGMBoundary","SumMetric","Note2_Season","ValueStd","ValueUpStd","UnitUsed","Note3_stdUnits","RangeRep","ReasonRange","SalinityRange","Salinity1","Salinity2","DepthZone","Ver","Ver.r","ICtypology","MetricType","ICType"
"422","CW-NEA7",118,6686,"NEA","Greater North Sea","CW","YES","NO","UK","UK01","ALL",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.13,4.86,"mg/L",NA,TRUE,"salinity range","5-[0.029*(salinity)]",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, deep fjordic and sea loch systems"
"423","CW-NEA7",122,6709,"NEA","Greater North Sea","CW","YES","NO","UK","UK01","ALL",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.13,4.86,"mg/L",NA,TRUE,"salinity range","5-[0.029*(salinity)]",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, deep fjordic and sea loch systems"
"424","CW-NEA7",120,6707,"NEA","Greater North Sea","CW","YES","NO","UK","UK01","ALL",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.21,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, deep fjordic and sea loch systems"
"425","CW-NEA7",116,6684,"NEA","Greater North Sea","CW","YES","NO","UK","UK01","ALL",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.21,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, deep fjordic and sea loch systems"
"426","CW-NEA8a",929,11641,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"1n",NA,NA,"TN",NA,NA,"winter","mean (DJF)",0.33756147,0.40899564,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","27 - 0",27,0,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (25-30), microtidal, moderately exposed, shallow, fully mixed"
"427","CW-NEA8a",954,11666,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"1n",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.17788509,0.25352127,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","27 - 0",27,0,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (25-30), microtidal, moderately exposed, shallow, fully mixed"
"428","CW-NEA8a",1029,11741,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"1n",NA,NA,"TP",NA,NA,"summer","mean (JJA)",12.07976679,17.03556855,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 27",0,27,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (25-30), microtidal, moderately exposed, shallow, fully mixed"
"429","CW-NEA8a",1004,11716,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"1n",NA,NA,"TP",NA,NA,"winter","mean (DJF)",16.72583094,29.42507295,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 27",0,27,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (25-30), microtidal, moderately exposed, shallow, fully mixed"
"430","CW-NEA8a",979,11691,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"1n",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.12465963,0.17928576,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","27 - 0",27,0,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (25-30), microtidal, moderately exposed, shallow, fully mixed"
"431","CW-NEA8a",1054,11766,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"1n",NA,NA,"Orthophosphate","Phosphate",NA,"winter","mean (DJF)",8.673059164,22.92165636,"µgP/L","We standardised your Value using a factor of 30.97521132 to convert from units of   umol{PO4-P}/L",TRUE,"salinity range","0 - 27",0,27,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (25-30), microtidal, moderately exposed, shallow, fully mixed"
"432","CW-NEA8b",1010,11722,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"6",NA,NA,"TP",NA,NA,"winter","mean (DJF)",19.20373182,27.56664729,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","Jul-20",NA,20,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"433","CW-NEA8b",930,11642,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"1s",NA,NA,"TN",NA,NA,"winter","mean (DJF)",0.30114405,0.53505594,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","20 - 0",20,0,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"434","CW-NEA8b",1035,11747,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"6",NA,NA,"TP",NA,NA,"summer","mean (JJA)",12.69924201,17.65504377,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","Jul-20",NA,20,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"435","CW-NEA8b",1058,11770,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"4",NA,NA,"Orthophosphate","Phosphate",NA,"winter","mean (DJF)",9.29256339,18.58512678,"µgP/L","We standardised your Value using a factor of 30.97521132 to convert from units of   umol{PO4-P}/L",TRUE,"salinity range","0 - 20",0,20,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"436","CW-NEA8b",1009,11721,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"5",NA,NA,"TP",NA,NA,"winter","mean (DJF)",19.20373182,27.56664729,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","Jul-20",NA,20,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"437","CW-NEA8b",934,11646,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"5",NA,NA,"TN",NA,NA,"winter","mean (DJF)",0.30954807,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",FALSE,NA,"Jul-20",NA,20,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"438","CW-NEA8b",935,11647,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"6",NA,NA,"TN",NA,NA,"winter","mean (DJF)",0.30954807,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",FALSE,NA,"Jul-20",NA,20,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"439","CW-NEA8b",983,11695,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"4",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.07703685,0.26332596,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","20 - 0",20,0,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"440","CW-NEA8b",955,11667,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"1s",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.21850452,0.39078693,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","20 - 0",20,0,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"441","CW-NEA8b",1059,11771,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"5",NA,NA,"Orthophosphate","Phosphate",NA,"winter","mean (DJF)",11.77058029,18.27537467,"µgP/L","We standardised your Value using a factor of 30.97521132 to convert from units of   umol{PO4-P}/L",TRUE,"salinity range","Jul-20",NA,20,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"442","CW-NEA8b",985,11697,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"6",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.04762278,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",FALSE,NA,"Jul-20",NA,20,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"443","CW-NEA8b",1033,11745,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"4",NA,NA,"TP",NA,NA,"summer","mean (JJA)",13.93819245,17.65504377,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 20",0,20,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"444","CW-NEA8b",1030,11742,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"1s",NA,NA,"TP",NA,NA,"summer","mean (JJA)",13.93819245,17.65504377,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 20",0,20,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"445","CW-NEA8b",1008,11720,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"4",NA,NA,"TP",NA,NA,"winter","mean (DJF)",19.20373182,27.8763849,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 20",0,20,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"446","CW-NEA8b",1034,11746,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"5",NA,NA,"TP",NA,NA,"summer","mean (JJA)",12.69924201,17.65504377,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","Jul-20",NA,20,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"447","CW-NEA8b",933,11645,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"4",NA,NA,"TN",NA,NA,"winter","mean (DJF)",0.30114405,0.53505594,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","20 - 0",20,0,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"448","CW-NEA8b",1055,11767,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"1s",NA,NA,"Orthophosphate","Phosphate",NA,"winter","mean (DJF)",9.29256339,18.58512678,"µgP/L","We standardised your Value using a factor of 30.97521132 to convert from units of   umol{PO4-P}/L",TRUE,"salinity range","0 - 20",0,20,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"449","CW-NEA8b",984,11696,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"5",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.04762278,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",FALSE,NA,"Jul-20",NA,20,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"450","CW-NEA8b",958,11670,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"4",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.21850452,0.39078693,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","20 - 0",20,0,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"451","CW-NEA8b",1005,11717,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"1s",NA,NA,"TP",NA,NA,"winter","mean (DJF)",19.20373182,27.8763849,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 20",0,20,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"452","CW-NEA8b",980,11692,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"1s",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.07703685,0.26332596,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","20 - 0",20,0,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"453","CW-NEA8b",1060,11772,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"6",NA,NA,"Orthophosphate","Phosphate",NA,"winter","mean (DJF)",11.77058029,18.27537467,"µgP/L","We standardised your Value using a factor of 30.97521132 to convert from units of   umol{PO4-P}/L",TRUE,"salinity range","Jul-20",NA,20,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"454","CW-NEA8b",959,11671,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"5",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.21850452,0.27733266,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","20-Jul",20,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"455","CW-NEA8b",960,11672,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"6",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.21850452,0.27733266,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","20-Jul",20,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, Skagerrak Inner Arc Type, polyhaline (10-30), microtidal, moderately sheltered, shallow, partly stratified"
"456","CW-NEA9",931,11643,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"2",NA,NA,"TN",NA,NA,"winter","mean (DJF)",0.33756147,0.40899564,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","27 - 0",27,0,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, fjord with a shallow sill at the mouth with very deep maximum depth in the central basin with poor deepwater exchange"
"457","CW-NEA9",956,11668,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"2",NA,NA,"TN",NA,NA,"summer","mean (JJA)",0.17788509,0.25352127,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","27 - 0",27,0,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, fjord with a shallow sill at the mouth with very deep maximum depth in the central basin with poor deepwater exchange"
"458","CW-NEA9",1031,11743,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"2",NA,NA,"TP",NA,NA,"summer","mean (JJA)",12.07976679,17.03556855,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 27",0,27,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, fjord with a shallow sill at the mouth with very deep maximum depth in the central basin with poor deepwater exchange"
"459","CW-NEA9",981,11693,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"2",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.12465963,0.17928576,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","27 - 0",27,0,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, fjord with a shallow sill at the mouth with very deep maximum depth in the central basin with poor deepwater exchange"
"460","CW-NEA9",1006,11718,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"2",NA,NA,"TP",NA,NA,"winter","mean (DJF)",16.72583094,29.42507295,"µgP/L","We standardised your Value using a factor of 30.973761 to convert from units of   umol{P}/L",TRUE,"salinity range","0 - 27",0,27,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, fjord with a shallow sill at the mouth with very deep maximum depth in the central basin with poor deepwater exchange"
"461","CW-NEA9",1056,11768,"NEA","Greater North Sea","CW","YES","NO","SE",NA,"2",NA,NA,"Orthophosphate","Phosphate",NA,"winter","mean (DJF)",8.673059164,22.92165636,"µgP/L","We standardised your Value using a factor of 30.97521132 to convert from units of   umol{PO4-P}/L",TRUE,"salinity range","0 - 27",0,27,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, fjord with a shallow sill at the mouth with very deep maximum depth in the central basin with poor deepwater exchange"
